Date,Category,UAH
2023-08-10,General donations,840000.0
2023-08-14,General donations,250000.0
2023-08-22,General donations,10000.0
2023-08-25,General donations,10000.0
2023-09-22,General donations,12000.0
2023-09-25,General donations,15000.0
2023-10-12,Victory Drones,350000.0
2023-11-24,General donations,10203.54
